filename,point_number,row,column,score,label_id,label_code,processing_time
OL_P1_22093.PNG,12,50,50,0.8497643531969074,1348,Turf_HS,593.7622635364532
OL_P1_22093.PNG,24,50,150,0.4783077849715559,1348,Turf_HS,593.7622635364532
OL_P1_22093.PNG,36,50,250,0.5756578345949768,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,48,50,350,0.49436566707269775,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,60,50,450,0.8397651725415991,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,72,50,550,0.8629514405036298,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,84,50,650,0.8979002339660772,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,96,50,750,0.7351611008623206,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,108,50,850,0.5340756982994137,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,120,50,950,0.9504338036701335,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,132,50,1050,0.931614267825714,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,144,50,1150,0.9530249327286422,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,11,150,50,0.8438725431083969,1348,Turf_HS,593.7622635364532
OL_P1_22093.PNG,23,150,150,0.28200044611404385,1286,Iso,593.7622635364532
OL_P1_22093.PNG,35,150,250,0.7058266474738241,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,47,150,350,0.7600629480547226,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,59,150,450,0.5481072233790142,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,71,150,550,0.7270620151240776,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,83,150,650,0.8797884615825619,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,95,150,750,0.8343070929975152,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,107,150,850,0.8475862422469067,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,119,150,950,0.8260471556420494,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,131,150,1050,0.8670245388212141,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,143,150,1150,0.8049504678182984,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,10,250,50,0.6960350653205246,1348,Turf_HS,593.7622635364532
OL_P1_22093.PNG,22,250,150,0.4284803980006637,1348,Turf_HS,593.7622635364532
OL_P1_22093.PNG,34,250,250,0.6590042977948197,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,46,250,350,0.8277238577605364,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,58,250,450,0.5886088522787669,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,70,250,550,0.2138523242711258,1348,Turf_HS,593.7622635364532
OL_P1_22093.PNG,82,250,650,0.40340800583004915,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,94,250,750,0.5197178448033206,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,106,250,850,0.5213683029800976,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,118,250,950,0.5082953056274084,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,130,250,1050,0.46924195298895854,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,142,250,1150,0.7542578566993275,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,9,350,50,0.4967191883889628,1348,Turf_HS,593.7622635364532
OL_P1_22093.PNG,21,350,150,0.6536538851618294,1348,Turf_HS,593.7622635364532
OL_P1_22093.PNG,33,350,250,0.5632096893417172,1348,Turf_HS,593.7622635364532
OL_P1_22093.PNG,45,350,350,0.5852401756431186,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,57,350,450,0.7880387068709325,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,69,350,550,0.2517464642299908,1348,Turf_HS,593.7622635364532
OL_P1_22093.PNG,81,350,650,0.15908142271962364,1295,Monti(f),593.7622635364532
OL_P1_22093.PNG,93,350,750,0.427175724841112,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,105,350,850,0.8343544724700813,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,117,350,950,0.8001986183474761,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,129,350,1050,0.6015029944989172,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,141,350,1150,0.35071614379947275,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,8,450,50,0.6766752404177228,1343,Other_SC,593.7622635364532
OL_P1_22093.PNG,20,450,150,0.5486535455330633,1343,Other_SC,593.7622635364532
OL_P1_22093.PNG,32,450,250,0.4451757038210504,1343,Other_SC,593.7622635364532
OL_P1_22093.PNG,44,450,350,0.637252434959943,1343,Other_SC,593.7622635364532
OL_P1_22093.PNG,56,450,450,0.5877577091780952,1348,Turf_HS,593.7622635364532
OL_P1_22093.PNG,68,450,550,0.2124315579879192,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,80,450,650,0.30088363755899417,1348,Turf_HS,593.7622635364532
OL_P1_22093.PNG,92,450,750,0.4970363093896685,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,104,450,850,0.3913853516198813,1306,Porites(m),593.7622635364532
OL_P1_22093.PNG,116,450,950,0.16757846141572147,1286,Iso,593.7622635364532
OL_P1_22093.PNG,128,450,1050,0.6285967516835097,1348,Turf_HS,593.7622635364532
OL_P1_22093.PNG,140,450,1150,0.6666556176587345,1348,Turf_HS,593.7622635364532
OL_P1_22093.PNG,7,550,50,0.7947417704568704,1343,Other_SC,593.7622635364532
OL_P1_22093.PNG,19,550,150,0.4930013185522671,1343,Other_SC,593.7622635364532
OL_P1_22093.PNG,31,550,250,0.6412125927542437,1348,Turf_HS,593.7622635364532
OL_P1_22093.PNG,43,550,350,0.4950290816383069,1348,Turf_HS,593.7622635364532
OL_P1_22093.PNG,55,550,450,0.5925846900225752,1348,Turf_HS,593.7622635364532
OL_P1_22093.PNG,67,550,550,0.7192180757680784,1348,Turf_HS,593.7622635364532
OL_P1_22093.PNG,79,550,650,0.6848020753067537,1348,Turf_HS,593.7622635364532
