filename,point_number,row,column,score,label_id,label_code,processing_time
OL_P1_220999.PNG,12,50,50,0.8361649225250546,1348,Turf_HS,676.7518570423126
OL_P1_220999.PNG,24,50,150,0.8176100920139927,1348,Turf_HS,676.7518570423126
OL_P1_220999.PNG,36,50,250,0.7864853743054173,1348,Turf_HS,676.7518570423126
OL_P1_220999.PNG,48,50,350,0.8266560360625858,1295,Monti(f),676.7518570423126
OL_P1_220999.PNG,60,50,450,0.5666633177145823,1348,Turf_HS,676.7518570423126
OL_P1_220999.PNG,72,50,550,0.8204163833707879,1348,Turf_HS,676.7518570423126
OL_P1_220999.PNG,84,50,650,0.8592199965856796,1348,Turf_HS,676.7518570423126
OL_P1_220999.PNG,96,50,750,0.20635298930329463,1301,Pavo(f),676.7518570423126
OL_P1_220999.PNG,108,50,850,0.4329597610526182,1295,Monti(f),676.7518570423126
OL_P1_220999.PNG,120,50,950,0.6718571573169687,1348,Turf_HS,676.7518570423126
OL_P1_220999.PNG,132,50,1050,0.7380724836027687,1348,Turf_HS,676.7518570423126
OL_P1_220999.PNG,144,50,1150,0.5056002657853808,1286,Iso,676.7518570423126
OL_P1_220999.PNG,11,150,50,0.8464049519240032,1348,Turf_HS,676.7518570423126
OL_P1_220999.PNG,23,150,150,0.5815577027072644,1348,Turf_HS,676.7518570423126
OL_P1_220999.PNG,35,150,250,0.4544924638549769,1348,Turf_HS,676.7518570423126
OL_P1_220999.PNG,47,150,350,0.8045274044109021,1295,Monti(f),676.7518570423126
OL_P1_220999.PNG,59,150,450,0.5360832861556013,1295,Monti(f),676.7518570423126
OL_P1_220999.PNG,71,150,550,0.4789930912183155,1348,Turf_HS,676.7518570423126
OL_P1_220999.PNG,83,150,650,0.49323357080721275,1348,Turf_HS,676.7518570423126
OL_P1_220999.PNG,95,150,750,0.5237762255820878,1295,Monti(f),676.7518570423126
OL_P1_220999.PNG,107,150,850,0.7124020311337972,1295,Monti(f),676.7518570423126
OL_P1_220999.PNG,119,150,950,0.5900463818978801,1276,Echinopora,676.7518570423126
OL_P1_220999.PNG,131,150,1050,0.7730337671594505,1348,Turf_HS,676.7518570423126
OL_P1_220999.PNG,143,150,1150,0.7246783227750196,1348,Turf_HS,676.7518570423126
OL_P1_220999.PNG,10,250,50,0.7463944371646161,1348,Turf_HS,676.7518570423126
OL_P1_220999.PNG,22,250,150,0.5904099806290178,1348,Turf_HS,676.7518570423126
OL_P1_220999.PNG,34,250,250,0.5949329611096889,1348,Turf_HS,676.7518570423126
OL_P1_220999.PNG,46,250,350,0.5343880899353585,1295,Monti(f),676.7518570423126
OL_P1_220999.PNG,58,250,450,0.5123859723456827,1295,Monti(f),676.7518570423126
OL_P1_220999.PNG,70,250,550,0.5801773768463867,1295,Monti(f),676.7518570423126
OL_P1_220999.PNG,82,250,650,0.5298967704096617,1348,Turf_HS,676.7518570423126
OL_P1_220999.PNG,94,250,750,0.498155777693799,1276,Echinopora,676.7518570423126
OL_P1_220999.PNG,106,250,850,0.9470825072149551,1295,Monti(f),676.7518570423126
OL_P1_220999.PNG,118,250,950,0.3227952072520238,1348,Turf_HS,676.7518570423126
