filename,point_number,row,column,score,label_id,label_code,processing_time
IL_P4_22050.PNG,69,350,550,0.861925449,1306,Porites(m),519.3080928
IL_P4_22050.PNG,70,250,550,0.629219829,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,71,150,550,0.551542271,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,72,50,550,0.693686111,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,73,1150,650,0.787689303,1306,Porites(m),519.3080928
IL_P4_22050.PNG,74,1050,650,0.82615727,1306,Porites(m),519.3080928
IL_P4_22050.PNG,75,950,650,0.741064763,1306,Porites(m),519.3080928
IL_P4_22050.PNG,76,850,650,0.863466562,1306,Porites(m),519.3080928
IL_P4_22050.PNG,77,750,650,0.570169939,1306,Porites(m),519.3080928
IL_P4_22050.PNG,78,650,650,0.911925557,1306,Porites(m),519.3080928
IL_P4_22050.PNG,79,550,650,0.91109527,1306,Porites(m),519.3080928
IL_P4_22050.PNG,80,450,650,0.878659688,1306,Porites(m),519.3080928
IL_P4_22050.PNG,81,350,650,0.459656676,1306,Porites(m),519.3080928
IL_P4_22050.PNG,82,250,650,0.825044791,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,83,150,650,0.835722991,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,84,50,650,0.70552251,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,85,1150,750,0.627063754,1306,Porites(m),519.3080928
IL_P4_22050.PNG,86,1050,750,0.90131141,1306,Porites(m),519.3080928
IL_P4_22050.PNG,87,950,750,0.856196932,1306,Porites(m),519.3080928
IL_P4_22050.PNG,88,850,750,0.795301004,1306,Porites(m),519.3080928
IL_P4_22050.PNG,89,750,750,0.878231596,1306,Porites(m),519.3080928
IL_P4_22050.PNG,90,650,750,0.924858285,1306,Porites(m),519.3080928
IL_P4_22050.PNG,91,550,750,0.914507271,1306,Porites(m),519.3080928
IL_P4_22050.PNG,92,450,750,0.901953446,1306,Porites(m),519.3080928
IL_P4_22050.PNG,93,350,750,0.707687507,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,94,250,750,0.767713338,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,95,150,750,0.783175609,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,96,50,750,0.636398706,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,97,1150,850,0.574043645,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,98,1050,850,0.879183993,1306,Porites(m),519.3080928
IL_P4_22050.PNG,99,950,850,0.903521258,1306,Porites(m),519.3080928
IL_P4_22050.PNG,100,850,850,0.81615172,1306,Porites(m),519.3080928
IL_P4_22050.PNG,101,750,850,0.869327414,1306,Porites(m),519.3080928
IL_P4_22050.PNG,102,650,850,0.9018486,1306,Porites(m),519.3080928
IL_P4_22050.PNG,103,550,850,0.909195887,1306,Porites(m),519.3080928
IL_P4_22050.PNG,104,450,850,0.823182984,1306,Porites(m),519.3080928
IL_P4_22050.PNG,105,350,850,0.517986497,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,106,250,850,0.713371823,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,107,150,850,0.779070847,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,108,50,850,0.747385395,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,109,1150,950,0.512579504,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,110,1050,950,0.722861377,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,111,950,950,0.733832874,1306,Porites(m),519.3080928
IL_P4_22050.PNG,112,850,950,0.802014566,1306,Porites(m),519.3080928
IL_P4_22050.PNG,113,750,950,0.923278935,1306,Porites(m),519.3080928
IL_P4_22050.PNG,114,650,950,0.937849914,1306,Porites(m),519.3080928
IL_P4_22050.PNG,115,550,950,0.808134371,1306,Porites(m),519.3080928
IL_P4_22050.PNG,116,450,950,0.567911163,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,117,350,950,0.808011357,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,118,250,950,0.671399446,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,119,150,950,0.779059933,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,120,50,950,0.840561809,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,121,1150,1050,0.699604432,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,122,1050,1050,0.567422733,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,123,950,1050,0.652809976,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,124,850,1050,0.708059395,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,125,750,1050,0.671028812,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,126,650,1050,0.466797613,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,127,550,1050,0.631485882,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,128,450,1050,0.793156855,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,129,350,1050,0.851479996,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,130,250,1050,0.781014503,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,131,150,1050,0.798009698,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,132,50,1050,0.817265203,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,133,1150,1150,0.59195025,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,134,1050,1150,0.451543858,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,135,950,1150,0.466130771,1347,Sand,519.3080928
IL_P4_22050.PNG,136,850,1150,0.394263604,1286,Iso,519.3080928
IL_P4_22050.PNG,137,750,1150,0.702076378,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,138,650,1150,0.693609522,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,139,550,1150,0.474162319,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,140,450,1150,0.414178875,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,141,350,1150,0.499672317,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,142,250,1150,0.684424887,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,143,150,1150,0.855665621,1348,Turf_HS,519.3080928
IL_P4_22050.PNG,144,50,1150,0.908257957,1348,Turf_HS,519.3080928
IL_P4_22051.PNG,145,1150,50,0.83685745,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,146,1050,50,0.523096826,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,147,950,50,0.742865237,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,148,850,50,0.643098265,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,149,750,50,0.476689342,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,150,650,50,0.444271714,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,151,550,50,0.548418369,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,152,450,50,0.776675686,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,153,350,50,0.797877628,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,154,250,50,0.68625609,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,155,150,50,0.652102928,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,156,50,50,0.654938112,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,157,1150,150,0.879291062,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,158,1050,150,0.807345571,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,159,950,150,0.846834865,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,160,850,150,0.499503359,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,161,750,150,0.474973369,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,162,650,150,0.523922402,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,163,550,150,0.546096892,1347,Sand,725.7507832
IL_P4_22051.PNG,164,450,150,0.691091626,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,165,350,150,0.519309261,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,166,250,150,0.476700528,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,167,150,150,0.736444414,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,168,50,150,0.549456605,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,169,1150,250,0.832944085,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,170,1050,250,0.819156503,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,171,950,250,0.813597397,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,172,850,250,0.599283817,1347,Sand,725.7507832
IL_P4_22051.PNG,173,750,250,0.467050228,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,174,650,250,0.616289555,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,175,550,250,0.760581207,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,176,450,250,0.529162111,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,177,350,250,0.713766738,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,178,250,250,0.729325207,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,179,150,250,0.60195653,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,180,50,250,0.573072231,1347,Sand,725.7507832
IL_P4_22051.PNG,181,1150,350,0.65237507,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,182,1050,350,0.783917325,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,183,950,350,0.764087869,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,184,850,350,0.537404098,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,185,750,350,0.532011066,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,186,650,350,0.378484897,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,187,550,350,0.395751913,1347,Sand,725.7507832
IL_P4_22051.PNG,188,450,350,0.47684636,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,189,350,350,0.467450235,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,190,250,350,0.812588028,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,191,150,350,0.484327014,1347,Sand,725.7507832
IL_P4_22051.PNG,192,50,350,0.480162892,1347,Sand,725.7507832
IL_P4_22051.PNG,193,1150,450,0.585265493,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,194,1050,450,0.679492182,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,195,950,450,0.513442986,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,196,850,450,0.675196865,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,197,750,450,0.555550383,1348,Turf_HS,725.7507832
IL_P4_22051.PNG,198,650,450,0.402299426,1348,Turf_HS,725.7507832
